Domain,Federal Agency,Level of Government,Location,Status,Note,Link,Date Added
harrietstown.org,,Local Government,New York,accepted term,"Town of Harrietstown, NY -- Note added 7/1/15 12:33",http://www.harrietstown.org/,6/6/13 18:09
harrisburg.govoffice.com,,Local Government,South Dakota,accepted term,"City of Harrisburg, SD -- Note added 3/24/14 14:36",http://www.harrisburg.govoffice.com/,6/6/13 18:09
harrisburgnc.org,,Local Government,North Carolina,accepted term,"harrisburg, nc -- Note added 9/11/15 20:14",http://www.harrisburgnc.org/,6/6/13 18:08
harrison-township.org,,Local Government,Michigan,accepted term,"harrison township, mi -- Note added 9/3/15 15:17",http://harrison-township.org/,6/6/13 18:08
harrisonmaine.org,,Local Government,Maine,accepted term,"harrison, maine -- Note added 8/27/15 18:21",http://www.harrisonmaine.org/,6/6/13 18:08
harrisonoh.org,,Local Government,Ohio,accepted term,"City of Harrison, OH -- Note added 3/14/14 19:04",http://harrisonoh.org/,6/6/13 18:08
harrisontwp.com,,Local Government,Pennsylvania,accepted term,"Harrison Township, PA -- Note added 3/24/14 14:36",http://www.harrisontwp.com/,6/6/13 18:08
harrisontwp.us,,Local Government,New Jersey,accepted term,"harrison township, NJ -- Note added 9/16/15 13:55",http://harrisontwp.us/,6/6/13 18:08
harristownshipmn.org,,Local Government,Minnesota,accepted term,"Harris Township, MN -- Note added 4/26/15 3:36",http://www.harristownshipmn.org/,6/6/13 18:08
harrisvillenh.org,,Local Government,New Hampshire,accepted term,"harrisville, nh -- Note added 9/2/15 17:32",http://harrisvillenh.org/,6/6/13 18:08
hartford-vt.org,,Local Government,Vermont,accepted term,"Town of Hartford, VT -- Note added 8/14/14 5:15",http://www.hartford-vt.org/,6/6/13 18:08
hartfordcity.net,,Local Government,Indiana,accepted term,"hartford city, In -- Note added 8/27/15 14:35",http://www.hartfordcity.net/,6/6/13 18:08
hartfordsd.us,,Local Government,South Dakota,accepted term,"City of Hartford, SD -- Note added 7/17/14 5:36",http://www.hartfordsd.us/,6/6/13 18:08
hartland.govoffice.com,,Local Government,Vermont,accepted term,"Town of Hartland, VT -- Note added 3/24/14 14:37",http://www.hartland.govoffice.com/,6/6/13 18:09
hartlandtwp.com,,Local Government,Michigan,accepted term,"hartland township, mi -- Note added 9/3/15 15:18",http://hartlandtwp.com/,6/6/13 18:08
hartleyiowa.com,,Local Government,Iowa,accepted term,"hartely, Ia -- Note added 8/25/15 20:32",http://hartleyiowa.com/,6/6/13 18:08
hartselle.org,,Local Government,Alabama,accepted term,"City of Hartselle, AL -- Note added 7/15/13 15:53",http://www.hartselle.org/wp/,7/15/13 15:52
hartslocation.com,,Local Government,New Hampshire,accepted term,"harts location, nh -- Note added 9/2/15 17:32",http://hartslocation.com/,6/6/13 18:08
harveycedars.org,,Local Government,New Jersey,accepted term,"harvey cedars, NJ -- Note added 9/16/15 13:55",http://harveycedars.org/,6/6/13 18:08
harveynd.com,,Local Government,North Dakota,accepted term,"City of Harvey, ND -- Note added 7/21/14 6:15",http://harveynd.com/,6/6/13 18:08
harwinton.us,,Local Government,Connecticut,accepted term,"Town of Harwinton, CT -- Note added 12/16/14 6:59",http://www.harwinton.us/,6/6/13 18:08
harwoodheights.org,,Local Government,Illinois,accepted term,"Village of Harwood Heights, IL -- Note added 7/2/14 18:31",http://www.harwoodheights.org/,6/6/13 18:08
hasbrouck-heights.nj.us,,Local Government,New Jersey,accepted term,"Borough of Hasbrouck Heights, NJ -- Note added 9/16/15 14:27",http://hasbrouck-heights.nj.us/,6/6/13 18:08
hastingsgov.org,,Local Government,New York,accepted term,"Village of Hastings on Hudson, NY -- Note added 7/1/15 12:35",http://hastingsgov.org/Pages/index,6/6/13 18:08
hatborogov.org,,Local Government,Pennsylvania,accepted term,"Borough of Hatboro, PA -- Note added 12/4/13 19:47",http://www.hatborogov.org/,6/6/13 18:08
hatfieldborough.com,,Local Government,Pennsylvania,accepted term,"Borough of Hatfield, PA -- Note added 9/30/14 14:33",http://hatfieldborough.com/,6/6/13 18:08
hatfieldtownship.org,,Local Government,Pennsylvania,accepted term,"Hatfield Township, PA -- Note added 9/30/14 14:34",http://hatfieldtownship.org/,6/6/13 18:08
hattiesburgms.com,,Local Government,Mississippi,accepted term,"City of Hattiesburg, MS -- Note added 11/19/13 13:17",http://hattiesburgms.com/,6/6/13 18:08
hattonnd.com,,Local Government,North Dakota,accepted term,"City of Hatton, ND -- Note added 7/21/14 6:19",http://www.hattonnd.com/,6/6/13 18:08
haventwp.org,,Local Government,Minnesota,accepted term,"Haven Township, MN -- Note added 4/26/15 3:37",http://www.haventwp.org/,6/6/13 18:08
haverfordtownship.com,,Local Government,Pennsylvania,accepted term,"Haverford Township, PA -- Note added 9/30/14 14:36",http://www.haverfordtownship.com/,6/6/13 18:08
haverhillnh.govoffice3.com,,Local Government,New Hampshire,accepted term,"Town of Haverhill, NH -- Note added 3/24/14 14:38",http://www.haverhill-nh.com/,6/6/13 18:08
havredegracemd.com,,Local Government,Maryland,accepted term,"Havre De Grace, MD -- Note added 5/27/14 2:46",http://havredegracemd.com/,6/6/13 18:08
hawkinsvillega.net,,Local Government,Georgia,accepted term,"Hawkinsville, Ga -- Note added 8/25/15 15:23",http://hawkinsvillega.net/,6/6/13 18:08
hawley.govoffice.com,,Local Government,Minnesota,accepted term,"City of Hawley, MN -- Note added 3/24/14 14:40",http://www.hawley.govoffice.com/,6/6/13 18:09
haworthnj.org,,Local Government,New Jersey,accepted term," Borough of Haworth, nj -- Note added 9/16/15 14:29",http://www.haworthnj.org/,6/6/13 18:08
hawthornenj.org,,Local Government,New Jersey,accepted term,"Borough of Hawthorne, NJ -- Note added 9/16/15 14:29",http://hawthornenj.org/,6/6/13 18:08
hayfieldmn.com,,Local Government,Minnesota,accepted term,"City of Hayfield, MN -- Note added 4/26/15 3:38",http://www.hayfieldmn.com/,6/6/13 18:08
haysusa.com,,Local Government,Kansas,accepted term,"City of Hays, KS -- Note added 7/7/14 11:17",http://haysusa.com/,6/6/13 18:08
haysville-ks.com,,Local Government,Kansas,accepted term,"City of Haysville, KS -- Note added 7/7/14 11:16",http://haysville-ks.com/,6/6/13 18:08
haywoodnc.net,,Local Government,North Carolina,accepted term,"haywood, nc -- Note added 9/11/15 20:15",http://haywoodnc.net/,6/6/13 18:08
hazelpark.org,,Local Government,Michigan,accepted term,"hazelpark, mi -- Note added 9/3/15 15:18",http://hazelpark.org/,6/6/13 18:08
hazelwoodmo.org,,Local Government,Missouri,accepted term,"City of Hazelwood, MO -- Note added 7/5/13 18:05",http://www.hazelwoodmo.org/,6/6/13 18:08
hazennd.org,,Local Government,North Dakota,accepted term,"City of Hazen, ND -- Note added 7/21/14 6:21",http://hazennd.org/,6/6/13 18:08
hazletoncity.org,,Local Government,Pennsylvania,accepted term,"City of Hazleton, PA -- Note added 9/30/14 14:37",http://www.hazletoncity.org/,6/6/13 18:08
hazlettwp.org,,Local Government,New Jersey,accepted term,"Welcome to the Township of Hazlet, nj -- Note added 9/16/15 14:29",http://hazlettwp.org/,6/6/13 18:08
hbtownhall.com,,Local Government,North Carolina,accepted term,"holden beach townhall, nc -- Note added 9/11/15 20:15",http://www.hbtownhall.com/,6/6/13 18:08
headlandalabama.org,,Local Government,Alabama,accepted term,"City of Headland, AL -- Note added 7/15/13 15:54",https://headlandalabama.org/,6/6/13 18:08
hebronct.com,,Local Government,Connecticut,accepted term,"Town of Hebron, CT -- Note added 12/16/14 7:00",http://hebronct.com/,6/6/13 18:08
hebronnd.org,,Local Government,North Dakota,accepted term,"City of Hebron, ND -- Note added 7/21/14 6:22",http://hebronnd.org/,6/6/13 18:08
hebronnh.org,,Local Government,New Hampshire,accepted term,"hebron, nh -- Note added 9/2/15 17:33",http://hebronnh.org/,6/6/13 18:08
hebronvillage.com,,Local Government,Ohio,accepted term,"Village of Hebron, OH -- Note added 3/14/14 19:09",http://hebronvillage.com/,6/6/13 18:08
hector.govoffice.com,,Local Government,Minnesota,accepted term,"City of Hector, MN -- Note added 3/24/14 14:40",http://hector.govoffice.com/,6/6/13 18:09
hedgesvillewv.us,,Local Government,West Virginia,accepted term,"City of Hedgesville, WV -- Note added 7/24/14 5:34",http://hedgesvillewv.us/,6/6/13 18:08
heidelbergborough.com,,Local Government,Pennsylvania,accepted term,"Borough of Heidelberg, PA -- Note added 9/30/14 14:38",http://heidelbergborough.com/,6/6/13 18:08
helena-township.com,,Local Government,Minnesota,accepted term,"Helena Township, MN -- Note added 4/26/15 3:40",http://www.helena-township.com/,6/6/13 18:08
helgatownship.com,,Local Government,Minnesota,accepted term,"Helga Township, MN -- Note added 4/26/15 3:41",http://www.helgatownship.com/,6/6/13 18:08
helpercity.net,,Local Government,Utah,accepted term,"Helper City, UT -- Note added 8/21/14 5:24",http://helpercity.net/,6/6/13 18:08
hendryfla.net,,Local Government,Florida,accepted term,"Hendry Country, FL -- Note added 6/23/15 18:48",http://hendryfla.net/,6/6/13 18:08
heneferutah.org,,Local Government,Utah,accepted term,"Town of Henefer, UT -- Note added 3/24/14 14:42",http://www.heneferutah.org/,6/6/13 18:08
henniker.org,,Local Government,New Hampshire,accepted term,"henniker, nh -- Note added 9/2/15 17:34",http://www.henniker.org/,6/6/13 18:08
henrietta.org,,Local Government,New York,accepted term,"Town of Henrietta, NY -- Note added 8/26/13 16:53",http://henrietta.org/,6/6/13 18:09
henriettatownship.govoffice2.com,,Local Government,Minnesota,accepted term,"Henrietta Township, MN -- Note added 3/24/14 14:43",http://www.henriettatownship.govoffice2.com/,6/6/13 18:09
hermantownmn.com,,Local Government,Minnesota,accepted term,"City of Hermantown, MN -- Note added 4/26/15 3:44",http://www.hermantownmn.com/,6/6/13 18:08
hermiston.or.us,,Local Government,Oregon,accepted term,"City of Hermiston, OR -- Note added 6/19/14 14:33",http://hermiston.or.us/,6/6/13 18:08
hermitage.net,,Local Government,Pennsylvania,accepted term,"City of Hermitage, PA -- Note added 9/30/14 14:39",http://www.hermitage.net/,6/6/13 18:08
hermon.net,,Local Government,Maine,accepted term,"hermon, me -- Note added 8/27/15 18:21",http://hermon.net/,6/6/13 18:08
heronlakecity.org,,Local Government,Minnesota,accepted term,"Heron Lake City, MN -- Note added 4/26/15 3:45",http://www.heronlakecity.org/,6/6/13 18:08
herreidsd.com,,Local Government,South Dakota,accepted term,"City of Herreid, SD -- Note added 7/17/14 5:37",http://www.herreidsd.com/,6/6/13 18:08
herriman.org,,Local Government,Utah,accepted term,"Herriman City, UT -- Note added 8/21/14 5:25",http://www.herriman.org/,6/6/13 18:08
hesstonks.org,,Local Government,Kansas,accepted term,"City of Hesston, KS -- Note added 7/7/14 11:21",http://www.hesstonks.org/,6/6/13 18:08
hettingernd.com,,Local Government,North Dakota,accepted term,"City of Hettinger, ND -- Note added 7/21/14 6:22",http://www.hettingernd.com/,6/6/13 18:08
heuveltonny.com,,Local Government,New York,accepted term,"Village of Heuvelton, NY -- Note added 11/10/15 16:51",http://www.heuveltonny.com/,6/6/13 18:08
hewlettharbor.org,,Local Government,New York,accepted term,"Village of Hewlett Harbor, NY -- Note added 7/1/15 13:47",http://hewlettharbor.org/,6/6/13 18:08
heyburnidaho.org,,Local Government,Idaho,accepted term,"City of Heyburn, ID -- Note added 7/8/13 15:44",http://www.heyburnidaho.org/,6/6/13 18:08
higginsville.org,,Local Government,Missouri,accepted term,"City of Higginsville, MO -- Note added 12/4/13 19:54",http://higginsville.org/,6/6/13 18:08
high-point.net,,Local Government,North Carolina,accepted term,high-point convention and visitor center -- Note added 9/11/15 20:17,http://www.highpoint.org/,6/6/13 18:08
highbridge.org,,Local Government,New Jersey,accepted term,"Borough of High Bridge, NJ -- Note added 9/16/15 14:30",http://highbridge.org/,6/6/13 18:08
highgatevt.org,,Local Government,Vermont,accepted term,"Town of Highgate, VT -- Note added 8/14/14 5:16",http://www.highgatevt.org/,6/6/13 18:08
highlandbeachmd.org,,Local Government,Maryland,accepted term,"Highland Beach, MD -- Note added 5/27/14 2:47",http://www.highlandbeachmd.org/,6/6/13 18:08
highlandcity.org,,Local Government,Utah,accepted term,"Highland City, UT -- Note added 8/21/14 5:26",http://highlandcity.org/,6/6/13 18:08
highlandsnj.com,,Local Government,New Jersey,accepted term,"highlands, nj -- Note added 9/16/15 14:30",http://highlandsnj.com/,6/6/13 18:08
highmoresd.govoffice3.com,,Local Government,South Dakota,accepted term,"Town of Highmore, SD -- Note added 3/24/14 14:44",http://www.highmoresd.govoffice3.com/,6/6/13 18:09
highsprings.us,,Local Government,Florida,accepted term,"The City of High Springs, FL -- Note added 6/23/15 18:49",http://highsprings.us/,6/6/13 18:08
hightstownborough.com,,Local Government,New Jersey,accepted term,"hightstown borough, NJ -- Note added 9/16/15 14:31",http://www.hightstownborough.com/,6/6/13 18:08
hillburn.org,,Local Government,New York,accepted term,"Village of Hillburn, NY -- Note added 7/1/15 13:48",http://hillburn.org/home/homepage.htm,6/6/13 18:08
hillsboromo.org,,Local Government,Missouri,accepted term,"City of Hillsboro, MO -- Note added 3/24/14 14:45",http://hillsboromo.org/,6/6/13 18:08
hillsborond.com,,Local Government,North Dakota,accepted term,"City of Hillsboro, ND -- Note added 7/21/14 6:24",http://hillsborond.com/,6/6/13 18:08
hillsborough-nj.org,,Local Government,New Jersey,accepted term,"hillsborough township, NJ -- Note added 9/16/15 14:33",http://www.hillsborough-nj.org/,6/6/13 18:08
hillsborowi.com,,Local Government,Wisconsin,accepted term,"City of Hillsboro, WI -- Note added 4/2/14 12:43",http://www.hillsborowi.com/,6/6/13 18:08
hillsdalenj.org,,Local Government,New Jersey,accepted term,"hillsdale, nj -- Note added 9/16/15 14:32",http://www.hillsdalenj.org/,6/6/13 18:08
hillsdaleny.com,,Local Government,New York,accepted term,"Town of Hillsdale, NY -- Note added 7/1/15 13:49",http://hillsdaleny.com/,6/6/13 18:08
hillside-il.org,,Local Government,Illinois,accepted term,"Village of Hillside, IL -- Note added 3/24/14 14:45",http://hillside-il.org/,6/6/13 18:08
hilltown.org,,Local Government,Pennsylvania,accepted term,"Hilltown Township, PA -- Note added 9/30/14 14:40",http://hilltown.org/,6/6/13 18:08
hiltonny.org,,Local Government,New York,accepted term,"Village of Hilton, NY -- Note added 7/1/15 13:49",http://hiltonny.org/,6/6/13 18:08
hinckleytwp.org,,Local Government,Ohio,accepted term,"Township of Hinckley, OH -- Note added 3/18/14 17:47",http://hinckleytwp.org/,6/6/13 18:08
hinesburg.org,,Local Government,Vermont,accepted term,"Town of Hinesburg, VT -- Note added 8/14/14 5:17",http://hinesburg.org/,6/6/13 18:08
hingham-ma.com,,Local Government,Massachusetts,accepted term,"Town of Hingham, MA -- Note added 1/3/14 13:20",http://hingham-ma.com/,6/6/13 18:08
hinsdale.govoffice.com,,Local Government,New Hampshire,accepted term,"Town of Hinsdale, NH -- Note added 7/22/13 17:57",http://hinsdale.govoffice.com/,6/6/13 18:08
historicflemington.com,,Local Government,New Jersey,accepted term,"Borough of Flemington, NJ -- Note added 7/23/13 19:16",http://historicflemington.com/,7/23/13 19:15
historicroslyn.org,,Local Government,New York,accepted term,"Village of Roslyn, NY -- Note added 7/1/15 13:50",http://historicroslyn.org/Pages/index,6/6/13 18:08
historicsumpter.com,,Local Government,Oregon,accepted term,"City of Sumpter, OR -- Note added 6/19/14 14:38",http://historicsumpter.com/,6/6/13 18:08
historicswedesboro.com,,Local Government,New Jersey,accepted term,"Borough of Swedesboro, NJ -- Note added 8/5/13 18:47",http://www.historicswedesboro.com/,6/6/13 18:08
historictrinidad.com/city,,Local Government,Colorado,accepted term,"City of Trinidad, CO -- Note added 7/14/14 7:13",http://historictrinidad.com/city/,6/6/13 18:08
historicwoodstown.org,,Local Government,New Jersey,accepted term,"Borough of Woodstown, nj -- Note added 9/16/15 14:33",http://historicwoodstown.org/,6/6/13 18:08
hmdin.com,,Local Government,Indiana,accepted term,"hammond, In -- Note added 8/27/15 14:36",http://www.gohammond.com/,6/6/13 18:08
ho-ho-kusboro.com,,Local Government,New Jersey,accepted term,"Borough of Ho-Ho-Kus, nj -- Note added 9/16/15 14:34",http://ho-ho-kusboro.com/,6/6/13 18:08
hobart-wi.org,,Local Government,Wisconsin,accepted term,"Village of Hobart, WI -- Note added 8/5/14 5:44",http://www.hobart-wi.org/,6/6/13 18:08
hobarttownship.com,,Local Government,Minnesota,accepted term,"Hobart Township, MN -- Note added 4/26/15 3:46",http://www.hobarttownship.com/Home.php,6/6/13 18:08
hobbsnm.org,,Local Government,New Mexico,accepted term,"City of Hobbs, NM -- Note added 7/16/14 5:15",http://hobbsnm.org/,6/6/13 18:08
hobokennj.org,,Local Government,New Jersey,accepted term,"hoboken, nj -- Note added 9/16/15 14:34",http://www.hobokennj.org/,6/6/13 18:08
holdenmaine.com,,Local Government,Maine,accepted term,"holden, maine -- Note added 8/27/15 18:22",http://www.holdenmaine.com/,6/6/13 18:08
hollandohio.com,,Local Government,Ohio,accepted term,"Village of Holland, OH -- Note added 3/18/14 17:48",http://hollandohio.com/,6/6/13 18:08
