Domain,Federal Agency,Level of Government,Location,Status,Note,Link,Date Added
clearfieldco.org,,County Government,Pennsylvania,accepted term,"Clearfield County, PA -- Note added 9/8/14 14:09",http://clearfieldco.org/,6/6/13 18:08
clearwatercounty.org,,County Government,Idaho,accepted term,"Clear Water County, ID -- Note added 7/14/14 14:18",http://www.clearwatercounty.org/,6/6/13 18:08
clevelandcounty.com,,County Government,North Carolina,accepted term,"cleveland county, nc -- Note added 9/11/15 19:29",http://www.clevelandcounty.com/ccmain/,6/6/13 18:08
clinton-county.org,,County Government,Michigan,accepted term,"clinton county, mi -- Note added 9/3/15 14:21",http://clinton-county.org/,6/6/13 18:08
clintoncountygov.com,,County Government,New York,accepted term,"Clinton County, NY -- Note added 9/26/14 18:39",http://www.clintoncountygov.com/,6/6/13 18:08
clintoncountypa.com,,County Government,Pennsylvania,accepted term,"Clinton County, PA -- Note added 9/8/14 14:11",http://clintoncountypa.com/,6/6/13 18:08
cloudcountyks.org,,County Government,Kansas,accepted term,"Cloud County, KS -- Note added 7/1/14 6:17",http://www.cloudcountyks.org/main/,6/6/13 18:08
co.accomack.va.us,,County Government,Virginia,accepted term,"Accomack County, VA -- Note added 5/30/14 14:48",http://co.accomack.va.us/,6/6/13 18:08
co.adams.co.us,,County Government,Colorado,accepted term,"Adams County, CO -- Note added 7/11/14 5:46",http://co.adams.co.us/,6/6/13 18:08
co.adams.id.us,,County Government,Idaho,accepted term,"Adams County, ID -- Note added 7/5/13 18:51",http://co.adams.id.us/,6/6/13 18:08
co.adams.wa.us,,County Government,Washington,accepted term,"Adams County, WA -- Note added 4/7/14 17:58",http://www.co.adams.wa.us/,6/6/13 18:08
co.aitkin.mn.us,,County Government,Minnesota,accepted term,"Aitkin County, MN -- Note added 4/19/15 23:56",http://www.co.aitkin.mn.us/,6/6/13 18:08
co.allen.oh.us,,County Government,Ohio,accepted term,"Allen County, OH -- Note added 3/13/14 15:08",http://co.allen.oh.us/,6/6/13 18:08
co.anderson.tx.us,,County Government,Texas,accepted term,"Anderson County, TX -- Note added 6/17/15 5:21",http://co.anderson.tx.us/,6/6/13 18:08
co.anson.nc.us,,County Government,North Carolina,accepted term,"anson, nc -- Note added 9/11/15 19:32",http://co.anson.nc.us/,6/6/13 18:08
co.apache.az.us,,County Government,Arizona,accepted term,"Apache County, AZ -- Note added 12/13/13 13:00",http://www.co.apache.az.us/,6/6/13 18:08
co.arapahoe.co.us,,County Government,Colorado,accepted term,"Arapahoe County, CO -- Note added 7/11/14 5:47",http://co.arapahoe.co.us/,6/6/13 18:08
co.archer.tx.us,,County Government,Texas,accepted term,"Archer County, TX -- Note added 6/17/15 5:22",http://co.archer.tx.us/,6/6/13 18:08
co.armstrong.pa.us,,County Government,Pennsylvania,accepted term,"Armstrong County, PA -- Note added 9/8/14 14:13",http://co.armstrong.pa.us/,6/6/13 18:08
co.armstrong.tx.us,,County Government,Texas,accepted term,"Armstrong County, TX -- Note added 6/17/15 5:23",http://co.armstrong.tx.us/,6/6/13 18:08
co.ashland.wi.us,,County Government,Wisconsin,accepted term,"Ashland County, WI -- Note added 8/4/14 5:24",http://co.ashland.wi.us/,6/6/13 18:08
co.asotin.wa.us,,County Government,Washington,accepted term,"Asotin County, WA -- Note added 11/24/14 7:07",http://co.asotin.wa.us/,6/6/13 18:08
co.atascosa.tx.us,,County Government,Texas,accepted term,"Atascosa County, TX -- Note added 6/17/15 5:25",http://atascosacountytexas.net/,6/6/13 18:08
co.augusta.va.us,,County Government,Virginia,accepted term,"Augusta County, VA -- Note added 3/21/14 16:45",http://www.co.augusta.va.us/,6/6/13 18:08
co.bailey.tx.us,,County Government,Texas,accepted term,"Bailey County, TX -- Note added 6/17/15 5:26",http://co.bailey.tx.us/,6/6/13 18:08
co.banks.ga.us,,County Government,Georgia,accepted term,"Banks County, Ga -- Note added 8/25/15 14:48",http://co.banks.ga.us/,6/6/13 18:08
co.bannock.id.us,,County Government,Idaho,accepted term,"Bannock County, ID -- Note added 7/15/14 5:51",http://www.co.bannock.id.us/,6/6/13 18:08
co.barnes.nd.us,,County Government,North Dakota,accepted term,"Barnes County, ND -- Note added 7/18/14 5:38",http://www.co.barnes.nd.us/,6/6/13 18:08
co.becker.mn.us,,County Government,Minnesota,accepted term,"Becker County, MN -- Note added 11/22/13 14:39",http://www.co.becker.mn.us/,6/6/13 18:08
co.bedford.va.us,,County Government,Virginia,accepted term,"Bedford County, VA -- Note added 5/30/14 14:54",http://www.co.bedford.va.us/index.asp,6/6/13 18:08
co.bee.tx.us,,County Government,Texas,accepted term,"Bee County, TX -- Note added 6/17/15 5:27",http://co.bee.tx.us/,6/6/13 18:08
co.beltrami.mn.us,,County Government,Minnesota,accepted term,"Beltrami County, MN -- Note added 4/19/15 23:59",http://www.co.beltrami.mn.us/,6/6/13 18:08
co.benton.mn.us,,County Government,Minnesota,accepted term,"Benton County, MN -- Note added 4/20/15 0:01",http://www.co.benton.mn.us/,6/6/13 18:08
co.benton.or.us,,County Government,Oregon,accepted term,"Benton County, OR -- Note added 6/20/14 7:47",http://www.co.benton.or.us/,6/6/13 18:08
co.benton.wa.us,,County Government,Washington,accepted term,"Benton County, WA -- Note added 11/22/13 14:40",http://co.benton.wa.us/,6/6/13 18:08
co.bergen.nj.us,,County Government,New Jersey,accepted term,"Bergen County, NJ -- Note added 7/25/13 14:52",http://co.bergen.nj.us/,6/6/13 18:08
co.berks.pa.us,,County Government,Pennsylvania,accepted term,"Berks County, PA -- Note added 7/19/13 17:45",http://www.co.berks.pa.us/Pages/default.aspx,6/6/13 18:08
co.bertie.nc.us,,County Government,North Carolina,accepted term,"bertie, nc -- Note added 9/11/15 19:33",http://www.co.bertie.nc.us/,6/6/13 18:08
co.bingham.id.us,,County Government,Idaho,accepted term,"Bingham County, ID -- Note added 7/15/14 5:50",http://www.co.bingham.id.us/,6/6/13 18:08
co.blaine.id.us,,County Government,Idaho,accepted term,"Blaine County, ID -- Note added 7/5/13 18:53",http://www.co.blaine.id.us/,6/6/13 18:08
co.blanco.tx.us,,County Government,Texas,accepted term,"Blanco County, TX -- Note added 6/17/15 5:28",http://co.blanco.tx.us/,6/6/13 18:08
co.blount.al.us,,County Government,Alabama,accepted term,"Blount County, AL -- Note added 7/15/13 14:51",http://www.co.blount.al.us/,6/6/13 18:08
co.blue-earth.mn.us,,County Government,Minnesota,accepted term,"Blue Earth County, MN -- Note added 4/20/15 0:03",http://www.co.blue-earth.mn.us/,6/6/13 18:08
co.bolivar.ms.us,,County Government,Mississippi,accepted term,"Bolivar County, MS -- Note added 7/23/14 14:59",http://co.bolivar.ms.us/,6/6/13 18:08
co.bonner.id.us,,County Government,Idaho,accepted term,"Bonner County, ID -- Note added 7/5/13 18:53",http://bonnercounty.us/,6/6/13 18:08
co.bonneville.id.us,,County Government,Idaho,accepted term,"Bonneville County, ID -- Note added 7/5/13 18:54",http://www.co.bonneville.id.us/,6/6/13 18:08
co.borden.tx.us,,County Government,Texas,accepted term,"Borden County, TX -- Note added 6/17/15 5:29",http://co.borden.tx.us/,6/6/13 18:08
co.botetourt.va.us,,County Government,Virginia,accepted term,"Botetourt County, VA -- Note added 5/30/14 14:56",http://co.botetourt.va.us/,6/6/13 18:08
co.bremer.ia.us,,County Government,Iowa,accepted term,"Bremer County, IA -- Note added 8/25/14 14:45",http://www.co.bremer.ia.us/,8/25/14 14:45
co.brown.mn.us,,County Government,Minnesota,accepted term,"Brown County, MN -- Note added 4/20/15 0:04",http://www.co.brown.mn.us/,6/6/13 18:08
co.brown.wi.us,,County Government,Wisconsin,accepted term,"Brown County, WI -- Note added 1/22/14 15:17",http://www.co.brown.wi.us/,6/6/13 18:08
co.buchanan.ia.us,,County Government,Iowa,accepted term,"Buchanan, IA -- Note added 8/25/15 20:17",http://www.buchanancountyiowa.org/,6/6/13 18:08
co.burke.nc.us,,County Government,North Carolina,accepted term,"burke, nc -- Note added 9/11/15 19:33",http://www.burkenc.org/,6/6/13 18:08
co.burlington.nj.us,,County Government,New Jersey,accepted term,"Burlington County, NJ -- Note added 3/21/14 16:46",http://co.burlington.nj.us/,6/6/13 18:08
co.butler.pa.us,,County Government,Pennsylvania,accepted term,"Butler County, PA -- Note added 9/8/14 14:18",http://co.butler.pa.us/,6/6/13 18:08
co.cal.md.us,,County Government,Maryland,accepted term,"Calvert County, MD -- Note added 5/27/14 1:59",http://www.co.cal.md.us/,6/6/13 18:09
co.caldwell.tx.us,,County Government,Texas,accepted term,"Caldwell County, TX -- Note added 6/17/15 5:30",http://co.caldwell.tx.us/,6/6/13 18:08
co.callahan.tx.us,,County Government,Texas,accepted term,"Callahan County, TX -- Note added 6/17/15 5:31",http://co.callahan.tx.us/,6/6/13 18:08
co.calumet.wi.us,,County Government,Wisconsin,accepted term,"Calumet County, WI -- Note added 4/3/14 19:26",http://www.co.calumet.wi.us/,6/6/13 18:08
co.camden.ga.us,,County Government,Georgia,accepted term,"Camden County, Ga -- Note added 8/25/15 14:47",http://co.camden.ga.us/,6/6/13 18:09
co.cameron.tx.us,,County Government,Texas,accepted term,"Cameron County, TX -- Note added 6/17/15 5:32",http://co.cameron.tx.us/,6/6/13 18:08
co.camp.tx.us,,County Government,Texas,accepted term,"Camp County, TX -- Note added 6/17/15 5:33",http://co.camp.tx.us/,6/6/13 18:08
co.campbell.va.us,,County Government,Virginia,accepted term,"Campbell County, VA -- Note added 5/30/14 14:57",http://www.co.campbell.va.us/Pages/index.aspx,6/6/13 18:08
co.cape-may.nj.us,,County Government,New Jersey,accepted term,"cape may, nj -- Note added 9/15/15 19:31",http://capemaycountynj.gov/,6/6/13 18:08
co.carbon.mt.us,,County Government,Montana,accepted term,"Carbon County, MT -- Note added 11/22/13 12:51",http://co.carbon.mt.us/,6/6/13 18:08
co.carlton.mn.us,,County Government,Minnesota,accepted term,"Carlton County, MN -- Note added 8/28/13 13:05",http://www.co.carlton.mn.us/,6/6/13 18:08
co.caroline.va.us,,County Government,Virginia,accepted term,"Caroline County, VA -- Note added 1/22/14 15:18",http://co.caroline.va.us/,6/6/13 18:08
co.carroll.ia.us,,County Government,Iowa,accepted term,"Carroll County, IA -- Note added 1/6/14 19:26",http://co.carroll.ia.us/,1/6/14 19:26
co.carson.tx.us,,County Government,Texas,accepted term,"Carson County, TX -- Note added 6/17/15 5:34",http://co.carson.tx.us/,6/6/13 18:08
co.carver.mn.us,,County Government,Minnesota,accepted term,"Carver County, MN -- Note added 3/20/14 17:53",http://www.co.carver.mn.us/,3/20/14 17:53
co.cascade.mt.us,,County Government,Montana,accepted term,"Cascade County, MT -- Note added 11/22/13 12:52",http://co.cascade.mt.us/,6/6/13 18:08
co.cass.mn.us,,County Government,Minnesota,accepted term,"Cass County, MN n*must use 'www' for URL to resolve; w/out 'www,' URL directs to Cass County employee webmail -- Note added 4/20/15 0:07",http://www.co.cass.mn.us/,6/6/13 18:08
co.cass.tx.us,,County Government,Texas,accepted term,"Cass County, TX -- Note added 6/17/15 5:35",http://co.cass.tx.us/,6/6/13 18:08
co.castro.tx.us,,County Government,Texas,accepted term,"Castro County, TX -- Note added 6/17/15 5:36",http://co.castro.tx.us/,6/6/13 18:08
co.chambers.tx.us,,County Government,Texas,accepted term,"Chambers County, TX -- Note added 6/17/15 5:37",http://co.chambers.tx.us/,6/6/13 18:08
co.chaves.nm.us,,County Government,New Mexico,accepted term,"Chaves County, NM -- Note added 7/15/14 15:35",http://co.chaves.nm.us/,6/6/13 18:08
co.chelan.wa.us,,County Government,Washington,accepted term,"Chelan County, WA -- Note added 11/24/14 7:06",http://co.chelan.wa.us/,6/6/13 18:08
co.chenango.ny.us,,County Government,New York,accepted term,County of Chenango -- Note added 6/29/15 14:08,http://www.co.chenango.ny.us/,6/6/13 18:08
co.cherokee.tx.us,,County Government,Texas,accepted term,"Cherokee County, TX -- Note added 6/17/15 5:38",http://co.cherokee.tx.us/ips/cms/index.html,6/6/13 18:08
co.cheshire.nh.us,,County Government,New Hampshire,accepted term,"Cheshire County, NH -- Note added 8/15/14 14:01",http://co.cheshire.nh.us/,8/15/14 14:01
co.chippewa.mn.us,,County Government,Minnesota,accepted term,"Chippewa County, MN -- Note added 4/20/15 0:09",http://www.co.chippewa.mn.us/,6/6/13 18:08
co.chippewa.wi.us,,County Government,Wisconsin,accepted term,"Chippewa County, WI -- Note added 8/4/14 5:27",http://www.co.chippewa.wi.us/,6/6/13 18:08
co.chisago.mn.us,,County Government,Minnesota,accepted term,"Chisago County, MN -- Note added 4/20/15 0:10",http://www.co.chisago.mn.us/,6/6/13 18:08
co.chouteau.mt.us,,County Government,Montana,accepted term,"Chouteau County, MT -- Note added 11/22/13 12:52",http://co.chouteau.mt.us/,6/6/13 18:08
co.cibola.nm.us,,County Government,New Mexico,accepted term,"Cibola County, NM -- Note added 7/15/14 15:34",http://co.cibola.nm.us/,6/6/13 18:08
co.clarion.pa.us,,County Government,Pennsylvania,accepted term,"Clarion County, PA -- Note added 9/8/14 14:20",http://co.clarion.pa.us/,6/6/13 18:08
co.clark.wi.us,,County Government,Wisconsin,accepted term,"Clark County, WI -- Note added 12/6/13 15:09",http://co.clark.wi.us/,6/6/13 18:08
co.clatsop.or.us,,County Government,Oregon,accepted term,"Clatsop County, OR -- Note added 6/20/14 7:46",http://co.clatsop.or.us/,6/6/13 18:08
co.clay.mn.us,,County Government,Minnesota,accepted term,"Clay County, MN -- Note added 4/20/15 0:13",http://claycountymn.gov/,6/6/13 18:08
co.clay.tx.us,,County Government,Texas,accepted term,"Clay County, TX -- Note added 6/17/15 5:48",http://www.co.clay.tx.us/,6/6/13 18:08
co.clear-creek.co.us,,County Government,Colorado,accepted term,"Clear Creek County, CO -- Note added 1/22/14 16:41",http://www.co.clear-creek.co.us/,6/6/13 18:09
co.clearwater.mn.us,,County Government,Minnesota,accepted term,"Clearwater County, MN -- Note added 4/20/15 0:14",http://www.co.clearwater.mn.us/,6/6/13 18:08
co.cochran.tx.us,,County Government,Texas,accepted term,"Cochran County, TX -- Note added 6/17/15 6:09",http://co.cochran.tx.us/,6/6/13 18:08
co.coke.tx.us,,County Government,Texas,accepted term,"Coke County, TX -- Note added 6/17/15 6:00",http://co.coke.tx.us/,6/6/13 18:08
co.coleman.tx.us,,County Government,Texas,accepted term,"Coleman County, TX -- Note added 6/17/15 5:59",http://co.coleman.tx.us/,6/6/13 18:08
co.colfax.nm.us,,County Government,New Mexico,accepted term,"Colfax County, NM -- Note added 7/15/14 15:35",http://co.colfax.nm.us/,6/6/13 18:08
co.collin.tx.us,,County Government,Texas,accepted term,"Collin County, TX -- Note added 6/17/15 5:58",http://co.collin.tx.us/Pages/default.aspx,6/6/13 18:08
co.collingsworth.tx.us,,County Government,Texas,accepted term,"Collingsworth County, TX -- Note added 6/17/15 5:58",http://co.collingsworth.tx.us/,6/6/13 18:08
co.colorado.tx.us,,County Government,Texas,accepted term,"Colorado County, TX -- Note added 6/17/15 5:57",http://co.colorado.tx.us/,6/6/13 18:08
co.columbia.or.us,,County Government,Oregon,accepted term,"Columbia County, OR -- Note added 6/18/14 6:27",http://co.columbia.or.us/,6/6/13 18:08
co.columbia.wi.us,,County Government,Wisconsin,accepted term,"Columbia County, WI -- Note added 4/3/14 19:40",http://www.co.columbia.wi.us/ColumbiaCounty/,6/6/13 18:08
co.comal.tx.us,,County Government,Texas,accepted term,"Comal County, TX -- Note added 6/17/15 5:55",http://co.comal.tx.us/,6/6/13 18:08
co.concho.tx.us,,County Government,Texas,accepted term,"Concho County, TX -- Note added 6/17/15 5:54",http://co.concho.tx.us/,6/6/13 18:08
co.cook.mn.us,,County Government,Minnesota,accepted term,"Cook County, MN -- Note added 3/20/14 17:30",http://www.co.cook.mn.us/,6/6/13 18:08
co.cooke.tx.us,,County Government,Texas,accepted term,"Cooke County, TX -- Note added 6/17/15 5:54",http://co.cooke.tx.us/,6/6/13 18:08
co.coos.or.us,,County Government,Oregon,accepted term,"Coos County, OR -- Note added 1/22/14 16:42",http://www.co.coos.or.us/,6/6/13 18:08
co.cottle.tx.us,,County Government,Texas,accepted term,"Cottle County, TX -- Note added 6/17/15 5:53",http://co.cottle.tx.us/,6/6/13 18:08
co.cottonwood.mn.us,,County Government,Minnesota,accepted term,"Cottonwood County, Minnesota -- Note added 6/25/13 16:31",http://www.co.cottonwood.mn.us/,6/6/13 18:08
co.cowlitz.wa.us,,County Government,Washington,accepted term,"Cowlitz County, WA -- Note added 4/8/14 18:16",http://www.co.cowlitz.wa.us/,6/6/13 18:08
co.crane.tx.us,,County Government,Texas,accepted term,"Crane County, TX -- Note added 6/17/15 5:52",http://co.crane.tx.us/,6/6/13 18:08
co.crockett.tx.us,,County Government,Texas,accepted term,"Crockett County, TX -- Note added 6/17/15 5:51",http://co.crockett.tx.us/,6/6/13 18:08
